Loc,SizeClass,year,fish_count,Esst,mpa,nTotal,rep,f,yearF
BassSt,10,1992,71,14.758583988998565,0,1522,BassSt_1992,0.04664914586070959,1992
BassSt,12.5,1992,174,14.758583988998565,0,1522,BassSt_1992,0.11432325886990802,1992
BassSt,15,1992,420,14.758583988998565,0,1522,BassSt_1992,0.2759526938239159,1992
BassSt,20,1992,437,14.758583988998565,0,1522,BassSt_1992,0.2871222076215506,1992
BassSt,25,1992,272,14.758583988998565,0,1522,BassSt_1992,0.17871222076215507,1992
BassSt,30,1992,148,14.758583988998565,0,1522,BassSt_1992,0.09724047306176084,1992
BassSt,12.5,2000,21,14.668494444195465,0,797,BassSt_2000,0.026348808030112924,2000
BassSt,15,2000,87,14.668494444195465,0,797,BassSt_2000,0.10915934755332497,2000
BassSt,20,2000,210,14.668494444195465,0,797,BassSt_2000,0.26348808030112925,2000
BassSt,25,2000,264,14.668494444195465,0,797,BassSt_2000,0.3312421580928482,2000
BassSt,30,2000,100,14.668494444195465,0,797,BassSt_2000,0.12547051442910917,2000
BassSt,35,2000,115,14.668494444195465,0,797,BassSt_2000,0.14429109159347553,2000
BassSt,12.5,2004,121,13.91153925909771,0,1411,BassSt_2004,0.08575478384124734,2004
BassSt,15,2004,327,13.91153925909771,0,1411,BassSt_2004,0.23175053153791636,2004
BassSt,20,2004,390,13.91153925909771,0,1411,BassSt_2004,0.2763997165131113,2004
BassSt,25,2004,353,13.91153925909771,0,1411,BassSt_2004,0.25017717930545713,2004
BassSt,30,2004,220,13.91153925909771,0,1411,BassSt_2004,0.1559177888022679,2004
BassSt,10,2005,122,14.80125520964556,0,1474,BassSt_2005,0.08276797829036635,2005
BassSt,12.5,2005,176,14.80125520964556,0,1474,BassSt_2005,0.11940298507462686,2005
BassSt,15,2005,307,14.80125520964556,0,1474,BassSt_2005,0.20827679782903663,2005
BassSt,20,2005,371,14.80125520964556,0,1474,BassSt_2005,0.25169606512890097,2005
BassSt,25,2005,294,14.80125520964556,0,1474,BassSt_2005,0.1994572591587517,2005
BassSt,30,2005,204,14.80125520964556,0,1474,BassSt_2005,0.1383989145183175,2005
BassSt,10,2006,151,13.774282141071813,0,1535,BassSt_2006,0.098371335504886,2006
BassSt,12.5,2006,274,13.774282141071813,0,1535,BassSt_2006,0.17850162866449512,2006
BassSt,15,2006,360,13.774282141071813,0,1535,BassSt_2006,0.23452768729641693,2006
BassSt,20,2006,367,13.774282141071813,0,1535,BassSt_2006,0.23908794788273616,2006
BassSt,25,2006,246,13.774282141071813,0,1535,BassSt_2006,0.16026058631921825,2006
BassSt,30,2006,137,13.774282141071813,0,1535,BassSt_2006,0.08925081433224756,2006
BassSt,10,2007,116,14.708823683163539,0,1341,BassSt_2007,0.08650260999254288,2007
BassSt,12.5,2007,260,14.708823683163539,0,1341,BassSt_2007,0.19388516032811334,2007
BassSt,15,2007,374,14.708823683163539,0,1341,BassSt_2007,0.27889634601043994,2007
BassSt,20,2007,298,14.708823683163539,0,1341,BassSt_2007,0.2222222222222222,2007
BassSt,25,2007,162,14.708823683163539,0,1341,BassSt_2007,0.12080536912751678,2007
BassSt,30,2007,131,14.708823683163539,0,1341,BassSt_2007,0.0976882923191648,2007
BassSt,10,2008,50,13.022867558778312,0,538,BassSt_2008,0.09293680297397769,2008
BassSt,12.5,2008,78,13.022867558778312,0,538,BassSt_2008,0.1449814126394052,2008
BassSt,15,2008,156,13.022867558778312,0,538,BassSt_2008,0.2899628252788104,2008
BassSt,20,2008,141,13.022867558778312,0,538,BassSt_2008,0.2620817843866171,2008
BassSt,25,2008,69,13.022867558778312,0,538,BassSt_2008,0.12825278810408922,2008
BassSt,30,2008,44,13.022867558778312,0,538,BassSt_2008,0.08178438661710037,2008
BassSt,10,2009,82,14.14053193576915,0,1726,BassSt_2009,0.047508690614136734,2009
BassSt,12.5,2009,211,14.14053193576915,0,1726,BassSt_2009,0.12224797219003476,2009
BassSt,15,2009,365,14.14053193576915,0,1726,BassSt_2009,0.21147161066048667,2009
BassSt,20,2009,424,14.14053193576915,0,1726,BassSt_2009,0.24565469293163383,2009
BassSt,25,2009,430,14.14053193576915,0,1726,BassSt_2009,0.24913093858632676,2009
BassSt,30,2009,214,14.14053193576915,0,1726,BassSt_2009,0.12398609501738123,2009
BassSt,10,2011,93,13.712513914436597,0,1916,BassSt_2011,0.048538622129436326,2011
BassSt,12.5,2011,166,13.712513914436597,0,1916,BassSt_2011,0.08663883089770355,2011
BassSt,15,2011,392,13.712513914436597,0,1916,BassSt_2011,0.2045929018789144,2011
BassSt,20,2011,587,13.712513914436597,0,1916,BassSt_2011,0.30636743215031315,2011
BassSt,25,2011,373,13.712513914436597,0,1916,BassSt_2011,0.19467640918580376,2011
BassSt,30,2011,211,13.712513914436597,0,1916,BassSt_2011,0.11012526096033402,2011
BassSt,35,2011,94,13.712513914436597,0,1916,BassSt_2011,0.049060542797494784,2011
BassSt,10,2012,67,14.319751932180814,0,1258,BassSt_2012,0.05325914149443561,2012
BassSt,12.5,2012,173,14.319751932180814,0,1258,BassSt_2012,0.13751987281399047,2012
BassSt,15,2012,321,14.319751932180814,0,1258,BassSt_2012,0.25516693163751986,2012
BassSt,20,2012,342,14.319751932180814,0,1258,BassSt_2012,0.2718600953895072,2012
BassSt,25,2012,192,14.319751932180814,0,1258,BassSt_2012,0.15262321144674085,2012
BassSt,30,2012,91,14.319751932180814,0,1258,BassSt_2012,0.07233704292527822,2012
BassSt,35,2012,72,14.319751932180814,0,1258,BassSt_2012,0.057233704292527825,2012
BassSt,10,2013,341,18.581714599595767,0,2492,BassSt_2013,0.1368378812199037,2013
BassSt,12.5,2013,286,18.581714599595767,0,2492,BassSt_2013,0.11476725521669343,2013
BassSt,15,2013,427,18.581714599595767,0,2492,BassSt_2013,0.17134831460674158,2013
BassSt,20,2013,632,18.581714599595767,0,2492,BassSt_2013,0.2536115569823435,2013
BassSt,25,2013,326,18.581714599595767,0,2492,BassSt_2013,0.13081861958266452,2013
BassSt,30,2013,253,18.581714599595767,0,2492,BassSt_2013,0.10152487961476725,2013
BassSt,35,2013,227,18.581714599595767,0,2492,BassSt_2013,0.09109149277688604,2013
BassSt,10,2017,202,14.913078586238163,0,4418,BassSt_2017,0.045722046174739704,2017
BassSt,12.5,2017,368,14.913078586238163,0,4418,BassSt_2017,0.08329560887279312,2017
BassSt,15,2017,714,14.913078586238163,0,4418,BassSt_2017,0.16161158895427796,2017
BassSt,20,2017,1074,14.913078586238163,0,4418,BassSt_2017,0.2430964237211408,2017
BassSt,25,2017,1002,14.913078586238163,0,4418,BassSt_2017,0.22679945676776822,2017
BassSt,30,2017,679,14.913078586238163,0,4418,BassSt_2017,0.15368945224083297,2017
BassSt,35,2017,379,14.913078586238163,0,4418,BassSt_2017,0.08578542326844726,2017
BassSt,10,2018,180,14.92699906139491,0,1653,BassSt_2018,0.1088929219600726,2018
BassSt,12.5,2018,235,14.92699906139491,0,1653,BassSt_2018,0.14216575922565033,2018
BassSt,15,2018,290,14.92699906139491,0,1653,BassSt_2018,0.17543859649122806,2018
BassSt,20,2018,307,14.92699906139491,0,1653,BassSt_2018,0.18572292800967938,2018
BassSt,25,2018,262,14.92699906139491,0,1653,BassSt_2018,0.15849969751966123,2018
BassSt,30,2018,222,14.92699906139491,0,1653,BassSt_2018,0.13430127041742287,2018
BassSt,35,2018,157,14.92699906139491,0,1653,BassSt_2018,0.09497882637628555,2018
Beware,10,2008,12,15.646231436405563,1,401,Beware_2008,0.029925187032418952,2008
Beware,12.5,2008,24,15.646231436405563,1,401,Beware_2008,0.059850374064837904,2008
Beware,15,2008,49,15.646231436405563,1,401,Beware_2008,0.12219451371571072,2008
Beware,20,2008,91,15.646231436405563,1,401,Beware_2008,0.22693266832917705,2008
Beware,25,2008,101,15.646231436405563,1,401,Beware_2008,0.2518703241895262,2008
Beware,30,2008,124,15.646231436405563,1,401,Beware_2008,0.3092269326683292,2008
Beware,10,2009,13,16.6261559559199,1,351,Beware_2009,0.037037037037037035,2009
Beware,12.5,2009,44,16.6261559559199,1,351,Beware_2009,0.12535612535612536,2009
Beware,15,2009,64,16.6261559559199,1,351,Beware_2009,0.18233618233618235,2009
Beware,20,2009,94,16.6261559559199,1,351,Beware_2009,0.2678062678062678,2009
Beware,25,2009,71,16.6261559559199,1,351,Beware_2009,0.2022792022792023,2009
Beware,30,2009,65,16.6261559559199,1,351,Beware_2009,0.18518518518518517,2009
Beware,10,2010,8,17.05579809751221,1,352,Beware_2010,0.022727272727272728,2010
Beware,12.5,2010,26,17.05579809751221,1,352,Beware_2010,0.07386363636363637,2010
Beware,15,2010,43,17.05579809751221,1,352,Beware_2010,0.12215909090909091,2010
Beware,20,2010,85,17.05579809751221,1,352,Beware_2010,0.24147727272727273,2010
Beware,25,2010,91,17.05579809751221,1,352,Beware_2010,0.2585227272727273,2010
Beware,30,2010,99,17.05579809751221,1,352,Beware_2010,0.28125,2010
Beware,10,2011,5,17.612014590545044,0,265,Beware_2011,0.018867924528301886,2011
Beware,12.5,2011,17,17.612014590545044,0,265,Beware_2011,0.06415094339622641,2011
Beware,15,2011,29,17.612014590545044,0,265,Beware_2011,0.10943396226415095,2011
Beware,20,2011,51,17.612014590545044,0,265,Beware_2011,0.19245283018867926,2011
Beware,25,2011,65,17.612014590545044,0,265,Beware_2011,0.24528301886792453,2011
Beware,30,2011,54,17.612014590545044,0,265,Beware_2011,0.2037735849056604,2011
Beware,35,2011,44,17.612014590545044,0,265,Beware_2011,0.1660377358490566,2011
Beware,10,2012,16,15.797337877499208,1,303,Beware_2012,0.052805280528052806,2012
Beware,12.5,2012,21,15.797337877499208,1,303,Beware_2012,0.06930693069306931,2012
Beware,15,2012,28,15.797337877499208,1,303,Beware_2012,0.0924092409240924,2012
Beware,20,2012,55,15.797337877499208,1,303,Beware_2012,0.18151815181518152,2012
Beware,25,2012,77,15.797337877499208,1,303,Beware_2012,0.25412541254125415,2012
Beware,30,2012,67,15.797337877499208,1,303,Beware_2012,0.22112211221122113,2012
Beware,35,2012,39,15.797337877499208,1,303,Beware_2012,0.12871287128712872,2012
Beware,10,2013,10,17.164818462673605,1,203,Beware_2013,0.04926108374384237,2013
Beware,12.5,2013,23,17.164818462673605,1,203,Beware_2013,0.11330049261083744,2013
Beware,15,2013,37,17.164818462673605,1,203,Beware_2013,0.18226600985221675,2013
Beware,20,2013,45,17.164818462673605,1,203,Beware_2013,0.22167487684729065,2013
Beware,25,2013,46,17.164818462673605,1,203,Beware_2013,0.22660098522167488,2013
Beware,30,2013,30,17.164818462673605,1,203,Beware_2013,0.1477832512315271,2013
Beware,35,2013,12,17.164818462673605,1,203,Beware_2013,0.059113300492610835,2013
Beware,7.5,2014,4,17.254586313932784,1,222,Beware_2014,0.018018018018018018,2014
Beware,10,2014,8,17.254586313932784,1,222,Beware_2014,0.036036036036036036,2014
Beware,12.5,2014,15,17.254586313932784,1,222,Beware_2014,0.06756756756756757,2014
Beware,15,2014,29,17.254586313932784,1,222,Beware_2014,0.13063063063063063,2014
Beware,20,2014,67,17.254586313932784,1,222,Beware_2014,0.30180180180180183,2014
Beware,25,2014,41,17.254586313932784,1,222,Beware_2014,0.18468468468468469,2014
Beware,30,2014,31,17.254586313932784,1,222,Beware_2014,0.13963963963963963,2014
Beware,35,2014,27,17.254586313932784,1,222,Beware_2014,0.12162162162162163,2014
Beware,10,2015,8,17.70764023336896,1,121,Beware_2015,0.06611570247933884,2015
Beware,12.5,2015,13,17.70764023336896,1,121,Beware_2015,0.10743801652892562,2015
Beware,15,2015,24,17.70764023336896,1,121,Beware_2015,0.19834710743801653,2015
Beware,20,2015,27,17.70764023336896,1,121,Beware_2015,0.2231404958677686,2015
Beware,25,2015,25,17.70764023336896,1,121,Beware_2015,0.2066115702479339,2015
Beware,30,2015,24,17.70764023336896,1,121,Beware_2015,0.19834710743801653,2015
Beware,10,2016,2,18.10283155268901,1,90,Beware_2016,0.022222222222222223,2016
Beware,12.5,2016,12,18.10283155268901,1,90,Beware_2016,0.13333333333333333,2016
Beware,15,2016,24,18.10283155268901,1,90,Beware_2016,0.26666666666666666,2016
Beware,20,2016,27,18.10283155268901,1,90,Beware_2016,0.3,2016
Beware,25,2016,25,18.10283155268901,1,90,Beware_2016,0.2777777777777778,2016
Beware,10,2017,2,16.075080285855236,1,92,Beware_2017,0.021739130434782608,2017
Beware,12.5,2017,9,16.075080285855236,1,92,Beware_2017,0.09782608695652174,2017
Beware,15,2017,11,16.075080285855236,1,92,Beware_2017,0.11956521739130435,2017
Beware,20,2017,16,16.075080285855236,1,92,Beware_2017,0.17391304347826086,2017
Beware,25,2017,17,16.075080285855236,1,92,Beware_2017,0.18478260869565216,2017
Beware,30,2017,25,16.075080285855236,1,92,Beware_2017,0.2717391304347826,2017
Beware,35,2017,12,16.075080285855236,1,92,Beware_2017,0.13043478260869565,2017
Beware,10,2018,1,19.1434519530629,1,64,Beware_2018,0.015625,2018
Beware,12.5,2018,10,19.1434519530629,1,64,Beware_2018,0.15625,2018
Beware,15,2018,10,19.1434519530629,1,64,Beware_2018,0.15625,2018
Beware,20,2018,12,19.1434519530629,1,64,Beware_2018,0.1875,2018
Beware,25,2018,12,19.1434519530629,1,64,Beware_2018,0.1875,2018
Beware,30,2018,11,19.1434519530629,1,64,Beware_2018,0.171875,2018
Beware,35,2018,8,19.1434519530629,1,64,Beware_2018,0.125,2018
Bichen,20,1993,6,14.985376009136788,1,27,Bichen_1993,0.2222222222222222,1993
Bichen,25,1993,11,14.985376009136788,1,27,Bichen_1993,0.4074074074074074,1993
Bichen,30,1993,10,14.985376009136788,1,27,Bichen_1993,0.37037037037037035,1993
Bichen,15,1997,1,13.588023889832375,1,20,Bichen_1997,0.05,1997
Bichen,20,1997,3,13.588023889832375,1,20,Bichen_1997,0.15,1997
Bichen,25,1997,4,13.588023889832375,1,20,Bichen_1997,0.2,1997
Bichen,30,1997,8,13.588023889832375,1,20,Bichen_1997,0.4,1997
Bichen,35,1997,4,13.588023889832375,1,20,Bichen_1997,0.2,1997
Bichen,12.5,1999,1,14.4725803216739,1,23,Bichen_1999,0.043478260869565216,1999
Bichen,15,1999,1,14.4725803216739,1,23,Bichen_1999,0.043478260869565216,1999
Bichen,20,1999,5,14.4725803216739,1,23,Bichen_1999,0.21739130434782608,1999
Bichen,25,1999,7,14.4725803216739,1,23,Bichen_1999,0.30434782608695654,1999
Bichen,30,1999,8,14.4725803216739,1,23,Bichen_1999,0.34782608695652173,1999
Bichen,35,1999,1,14.4725803216739,1,23,Bichen_1999,0.043478260869565216,1999
Bichen,15,2000,1,17.6816662714506,1,62,Bichen_2000,0.016129032258064516,2000
Bichen,20,2000,3,17.6816662714506,1,62,Bichen_2000,0.04838709677419355,2000
Bichen,25,2000,32,17.6816662714506,1,62,Bichen_2000,0.5161290322580645,2000
Bichen,30,2000,22,17.6816662714506,1,62,Bichen_2000,0.3548387096774194,2000
Bichen,35,2000,4,17.6816662714506,1,62,Bichen_2000,0.06451612903225806,2000
Bichen,12.5,2001,2,15.761904734542604,1,52,Bichen_2001,0.038461538461538464,2001
Bichen,15,2001,2,15.761904734542604,1,52,Bichen_2001,0.038461538461538464,2001
Bichen,20,2001,6,15.761904734542604,1,52,Bichen_2001,0.11538461538461539,2001
Bichen,25,2001,16,15.761904734542604,1,52,Bichen_2001,0.3076923076923077,2001
Bichen,30,2001,21,15.761904734542604,1,52,Bichen_2001,0.40384615384615385,2001
Bichen,35,2001,5,15.761904734542604,1,52,Bichen_2001,0.09615384615384616,2001
Bichen,10,2002,3,17.6678567479498,1,26,Bichen_2002,0.11538461538461539,2002
Bichen,12.5,2002,2,17.6678567479498,1,26,Bichen_2002,0.07692307692307693,2002
Bichen,15,2002,1,17.6678567479498,1,26,Bichen_2002,0.038461538461538464,2002
Bichen,20,2002,6,17.6678567479498,1,26,Bichen_2002,0.23076923076923078,2002
Bichen,25,2002,3,17.6678567479498,1,26,Bichen_2002,0.11538461538461539,2002
Bichen,30,2002,11,17.6678567479498,1,26,Bichen_2002,0.4230769230769231,2002
Bichen,10,2006,7,14.266920725656313,1,70,Bichen_2006,0.1,2006
Bichen,12.5,2006,7,14.266920725656313,1,70,Bichen_2006,0.1,2006
Bichen,15,2006,8,14.266920725656313,1,70,Bichen_2006,0.11428571428571428,2006
Bichen,20,2006,17,14.266920725656313,1,70,Bichen_2006,0.24285714285714285,2006
Bichen,25,2006,19,14.266920725656313,1,70,Bichen_2006,0.2714285714285714,2006
Bichen,30,2006,12,14.266920725656313,1,70,Bichen_2006,0.17142857142857143,2006
Bichen,10,2007,2,18.1559995941818,1,43,Bichen_2007,0.046511627906976744,2007
Bichen,12.5,2007,4,18.1559995941818,1,43,Bichen_2007,0.09302325581395349,2007
Bichen,15,2007,12,18.1559995941818,1,43,Bichen_2007,0.27906976744186046,2007
Bichen,20,2007,11,18.1559995941818,1,43,Bichen_2007,0.2558139534883721,2007
Bichen,25,2007,9,18.1559995941818,1,43,Bichen_2007,0.20930232558139536,2007
Bichen,30,2007,5,18.1559995941818,1,43,Bichen_2007,0.11627906976744186,2007
Bichen,12.5,2011,1,17.0467738125233,1,36,Bichen_2011,0.027777777777777776,2011
Bichen,15,2011,2,17.0467738125233,1,36,Bichen_2011,0.05555555555555555,2011
Bichen,20,2011,3,17.0467738125233,1,36,Bichen_2011,0.08333333333333333,2011
Bichen,25,2011,9,17.0467738125233,1,36,Bichen_2011,0.25,2011
Bichen,30,2011,10,17.0467738125233,1,36,Bichen_2011,0.2777777777777778,2011
Bichen,35,2011,11,17.0467738125233,1,36,Bichen_2011,0.3055555555555556,2011
Bichen,10,2012,1,16.9286662882815,1,55,Bichen_2012,0.01818181818181818,2012
Bichen,15,2012,4,16.9286662882815,1,55,Bichen_2012,0.07272727272727272,2012
Bichen,20,2012,9,16.9286662882815,1,55,Bichen_2012,0.16363636363636364,2012
Bichen,25,2012,9,16.9286662882815,1,55,Bichen_2012,0.16363636363636364,2012
Bichen,30,2012,19,16.9286662882815,1,55,Bichen_2012,0.34545454545454546,2012
Bichen,35,2012,13,16.9286662882815,1,55,Bichen_2012,0.23636363636363636,2012
Bichen,10,2013,1,17.22016872555869,1,66,Bichen_2013,0.015151515151515152,2013
Bichen,12.5,2013,2,17.22016872555869,1,66,Bichen_2013,0.030303030303030304,2013
Bichen,15,2013,6,17.22016872555869,1,66,Bichen_2013,0.09090909090909091,2013
Bichen,20,2013,9,17.22016872555869,1,66,Bichen_2013,0.13636363636363635,2013
Bichen,25,2013,15,17.22016872555869,1,66,Bichen_2013,0.22727272727272727,2013
Bichen,30,2013,15,17.22016872555869,1,66,Bichen_2013,0.22727272727272727,2013
Bichen,35,2013,18,17.22016872555869,1,66,Bichen_2013,0.2727272727272727,2013
Bichen,10,2016,6,14.96450271695586,1,37,Bichen_2016,0.16216216216216217,2016
Bichen,12.5,2016,3,14.96450271695586,1,37,Bichen_2016,0.08108108108108109,2016
Bichen,15,2016,5,14.96450271695586,1,37,Bichen_2016,0.13513513513513514,2016
Bichen,20,2016,17,14.96450271695586,1,37,Bichen_2016,0.4594594594594595,2016
Bichen,25,2016,6,14.96450271695586,1,37,Bichen_2016,0.16216216216216217,2016
Bichen,10,2017,1,16.0341931899949,1,68,Bichen_2017,0.014705882352941176,2017
Bichen,12.5,2017,5,16.0341931899949,1,68,Bichen_2017,0.07352941176470588,2017
Bichen,15,2017,12,16.0341931899949,1,68,Bichen_2017,0.17647058823529413,2017
Bichen,20,2017,11,16.0341931899949,1,68,Bichen_2017,0.16176470588235295,2017
Bichen,25,2017,4,16.0341931899949,1,68,Bichen_2017,0.058823529411764705,2017
Bichen,30,2017,19,16.0341931899949,1,68,Bichen_2017,0.27941176470588236,2017
Bichen,35,2017,16,16.0341931899949,1,68,Bichen_2017,0.23529411764705882,2017
Maria ,10,1992,136,14.858114194168339,0,1590,Maria _1992,0.08553459119496855,1992
Maria ,12.5,1992,210,14.858114194168339,0,1590,Maria _1992,0.1320754716981132,1992
Maria ,15,1992,327,14.858114194168339,0,1590,Maria _1992,0.20566037735849058,1992
Maria ,20,1992,350,14.858114194168339,0,1590,Maria _1992,0.22012578616352202,1992
Maria ,25,1992,337,14.858114194168339,0,1590,Maria _1992,0.2119496855345912,1992
Maria ,30,1992,230,14.858114194168339,0,1590,Maria _1992,0.14465408805031446,1992
Maria ,12.5,1993,92,13.444263500804,0,1417,Maria _1993,0.06492589978828511,1993
Maria ,15,1993,158,13.444263500804,0,1417,Maria _1993,0.11150317572335922,1993
Maria ,20,1993,389,13.444263500804,0,1417,Maria _1993,0.2745236414961186,1993
Maria ,25,1993,497,13.444263500804,0,1417,Maria _1993,0.3507410021171489,1993
Maria ,30,1993,281,13.444263500804,0,1417,Maria _1993,0.19830628087508823,1993
Maria ,10,1994,44,15.61034995212146,0,609,Maria _1994,0.0722495894909688,1994
Maria ,12.5,1994,53,15.61034995212146,0,609,Maria _1994,0.08702791461412152,1994
Maria ,15,1994,89,15.61034995212146,0,609,Maria _1994,0.14614121510673234,1994
Maria ,20,1994,149,15.61034995212146,0,609,Maria _1994,0.24466338259441708,1994
Maria ,25,1994,159,15.61034995212146,0,609,Maria _1994,0.26108374384236455,1994
Maria ,30,1994,79,15.61034995212146,0,609,Maria _1994,0.1297208538587849,1994
Maria ,35,1994,36,15.61034995212146,0,609,Maria _1994,0.059113300492610835,1994
Maria ,10,1995,57,13.408785996864395,0,430,Maria _1995,0.1325581395348837,1995
Maria ,12.5,1995,88,13.408785996864395,0,430,Maria _1995,0.20465116279069767,1995
Maria ,15,1995,52,13.408785996864395,0,430,Maria _1995,0.12093023255813953,1995
Maria ,20,1995,73,13.408785996864395,0,430,Maria _1995,0.1697674418604651,1995
Maria ,25,1995,77,13.408785996864395,0,430,Maria _1995,0.17906976744186046,1995
Maria ,30,1995,83,13.408785996864395,0,430,Maria _1995,0.1930232558139535,1995
Maria ,12.5,1996,72,15.228125200750418,0,616,Maria _1996,0.11688311688311688,1996
Maria ,15,1996,94,15.228125200750418,0,616,Maria _1996,0.1525974025974026,1996
Maria ,20,1996,105,15.228125200750418,0,616,Maria _1996,0.17045454545454544,1996
Maria ,25,1996,128,15.228125200750418,0,616,Maria _1996,0.2077922077922078,1996
Maria ,30,1996,139,15.228125200750418,0,616,Maria _1996,0.22564935064935066,1996
Maria ,35,1996,78,15.228125200750418,0,616,Maria _1996,0.1266233766233766,1996
Maria ,10,1997,58,13.727954173024823,0,857,Maria _1997,0.0676779463243874,1997
Maria ,12.5,1997,39,13.727954173024823,0,857,Maria _1997,0.045507584597432905,1997
Maria ,15,1997,98,13.727954173024823,0,857,Maria _1997,0.11435239206534423,1997
Maria ,20,1997,190,13.727954173024823,0,857,Maria _1997,0.22170361726954493,1997
Maria ,25,1997,217,13.727954173024823,0,857,Maria _1997,0.2532088681446908,1997
Maria ,30,1997,163,13.727954173024823,0,857,Maria _1997,0.19019836639439908,1997
Maria ,35,1997,92,13.727954173024823,0,857,Maria _1997,0.1073512252042007,1997
Maria ,12.5,1998,18,14.095562329082544,0,359,Maria _1998,0.05013927576601671,1998
Maria ,15,1998,25,14.095562329082544,0,359,Maria _1998,0.06963788300835655,1998
Maria ,20,1998,54,14.095562329082544,0,359,Maria _1998,0.15041782729805014,1998
Maria ,25,1998,109,14.095562329082544,0,359,Maria _1998,0.30362116991643456,1998
Maria ,30,1998,100,14.095562329082544,0,359,Maria _1998,0.2785515320334262,1998
Maria ,35,1998,53,14.095562329082544,0,359,Maria _1998,0.14763231197771587,1998
Maria ,12.5,1999,190,14.070858642017365,0,974,Maria _1999,0.19507186858316222,1999
Maria ,15,1999,196,14.070858642017365,0,974,Maria _1999,0.20123203285420946,1999
Maria ,20,1999,142,14.070858642017365,0,974,Maria _1999,0.1457905544147844,1999
Maria ,25,1999,176,14.070858642017365,0,974,Maria _1999,0.1806981519507187,1999
Maria ,30,1999,178,14.070858642017365,0,974,Maria _1999,0.18275154004106775,1999
Maria ,35,1999,92,14.070858642017365,0,974,Maria _1999,0.0944558521560575,1999
Maria ,12.5,2000,154,15.917926770212738,0,1567,Maria _2000,0.0982769623484365,2000
Maria ,15,2000,276,15.917926770212738,0,1567,Maria _2000,0.1761327377153797,2000
Maria ,20,2000,391,15.917926770212738,0,1567,Maria _2000,0.24952137843012126,2000
Maria ,25,2000,374,15.917926770212738,0,1567,Maria _2000,0.23867262284620294,2000
Maria ,30,2000,268,15.917926770212738,0,1567,Maria _2000,0.17102744097000638,2000
Maria ,35,2000,104,15.917926770212738,0,1567,Maria _2000,0.06636885768985322,2000
Maria ,10,2001,159,14.905954568786765,0,1700,Maria _2001,0.09352941176470589,2001
Maria ,12.5,2001,218,14.905954568786765,0,1700,Maria _2001,0.12823529411764706,2001
Maria ,15,2001,267,14.905954568786765,0,1700,Maria _2001,0.15705882352941178,2001
Maria ,20,2001,424,14.905954568786765,0,1700,Maria _2001,0.24941176470588236,2001
Maria ,25,2001,393,14.905954568786765,0,1700,Maria _2001,0.2311764705882353,2001
Maria ,30,2001,171,14.905954568786765,0,1700,Maria _2001,0.10058823529411764,2001
Maria ,35,2001,68,14.905954568786765,0,1700,Maria _2001,0.04,2001
Maria ,10,2002,133,17.01953203686345,0,1288,Maria _2002,0.10326086956521739,2002
Maria ,12.5,2002,250,17.01953203686345,0,1288,Maria _2002,0.19409937888198758,2002
Maria ,15,2002,299,17.01953203686345,0,1288,Maria _2002,0.23214285714285715,2002
Maria ,20,2002,300,17.01953203686345,0,1288,Maria _2002,0.2329192546583851,2002
Maria ,25,2002,199,17.01953203686345,0,1288,Maria _2002,0.1545031055900621,2002
Maria ,30,2002,107,17.01953203686345,0,1288,Maria _2002,0.08307453416149069,2002
Maria ,12.5,2004,66,16.171411758069958,0,697,Maria _2004,0.09469153515064563,2004
