species,latitude,longitude,year,month,day,size_class,total,location,sst_year_met,sst_month_met,sst_mean_annual,sst_month_noaa,year_of_protection,rls_mpa,MPA
Kyphosus bigibbus,-31.54,159.07,2010,2,7,25,1,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.55,159.07,2010,2,9,20,1,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Kyphosus bigibbus,-31.55,159.07,2010,2,9,25,1,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Kyphosus bigibbus,-31.55,159.07,2010,2,9,35,2,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Kyphosus bigibbus,-31.55,159.07,2010,2,9,40,1,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Kyphosus bigibbus,-31.55,159.07,2010,2,9,30,5,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Kyphosus bigibbus,-31.55,159.07,2010,2,9,15,1,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Kyphosus bigibbus,-31.55,159.07,2010,2,9,20,2,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Kyphosus bigibbus,-31.55,159.07,2010,2,9,40,1,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,NA,NA,0
Kyphosus bigibbus,-31.54,159.07,2010,2,7,15,2,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.57,159.1,2012,2,20,20,5,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.57,159.1,2012,2,20,25,10,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Kyphosus bigibbus,-31.57,159.1,2012,2,20,30,10,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
