species,latitude,longitude,year,month,day,size_class,total,location,sst_year_met,sst_month_met,sst_mean_annual,sst_month_noaa,year_of_protection,rls_mpa,MPA
Ostorhinchus flavus,-31.53,159.05,2009,2,8,12.5,2,-32_159,21.176898956298828,24.173982620239254,21.653498089423376,25.09160658291408,NA,NA,0
Ostorhinchus flavus,-31.53,159.05,2009,2,8,15,17,-32_159,21.176898956298828,24.173982620239254,21.653498089423376,25.09160658291408,NA,NA,0
Ostorhinchus flavus,-31.51,159.05,2010,2,13,5,3,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.51,159.05,2010,2,18,12.5,24,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.51,159.05,2010,2,18,15,15,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.51,159.05,2010,2,18,12.5,1,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.51,159.05,2010,2,18,15,2,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.55,159.07,2009,2,6,10,2,-32_159,21.176898956298828,24.173982620239254,21.653498089423376,25.09160658291408,NA,NA,0
Ostorhinchus flavus,-31.55,159.07,2009,2,6,10,27,-32_159,21.176898956298828,24.173982620239254,21.653498089423376,25.09160658291408,NA,NA,0
Ostorhinchus flavus,-31.55,159.07,2009,2,6,12.5,16,-32_159,21.176898956298828,24.173982620239254,21.653498089423376,25.09160658291408,NA,NA,0
Ostorhinchus flavus,-31.55,159.06,2010,2,19,7.5,32,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.55,159.06,2010,2,19,7.5,2,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.55,159.06,2010,2,19,10,8,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.55,159.06,2010,2,19,12.5,4,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.54,159.07,2009,2,3,12.5,11,-32_159,21.176898956298828,24.173982620239254,21.653498089423376,25.09160658291408,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.51,159.05,2010,2,18,10,75,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.54,159.07,2010,2,7,10,4,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.54,159.07,2010,2,7,12.5,8,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.54,159.07,2010,2,7,12.5,50,-32_159,21.72306474049886,25.04777717590332,22.036905469780876,25.60339229447501,2004,Lord Howe Island Marine Park,0
