box_id,year,month,sst_mean_monthly
-38_145,2023,3,19.4936770531439
-38_145,2023,4,17.465399627685546
-38_145,2023,5,15.458386765756915
-38_145,2023,6,13.399599730173748
-38_145,2023,7,12.025741663286762
-38_145,2023,8,12.336064277156707
-38_145,2023,9,13.732799688975016
-38_145,2023,10,15.24438675295922
-38_145,2023,11,16.967733027140298
-38_145,2023,12,18.950902815788023
-38_145,2024,1,20.431031848538307
-38_145,2024,2,21.30758574913288
-38_145,2024,3,20.642838213520665
-38_145,2024,4,18.054866320292156
-38_145,2024,5,15.62858026566044
-38_145,2024,6,13.74293301900228
-38_145,2024,7,11.907483574651902
-38_145,2024,8,12.216193279143303
-38_145,2024,9,12.876266390482584
-38_145,2024,10,15.125225479372086
-38_145,2024,11,17.57119961420695
-38_145,2024,12,20.12148345208937
-38_145,2025,1,21.21883824256159
-38_145,2025,2,21.318999576568604
-38_145,2025,3,21.305676909415954
-38_145,2025,4,19.01019941965739
-38_145,2025,5,16.626128670477097
-38_145,2025,6,13.576866346995036
-38_145,2025,7,12.018386810056624
-38_145,2025,8,12.024193320735808
-38_145,2025,9,12.864599672953288
-38_145,2025,10,14.44722547223491
-38_145,2025,11,15.725132954915365
-38_145,2025,12,17.63987057593561
-38_149,1992,1,17.690402830800704
-38_149,1992,2,19.24206855379302
-38_149,1992,3,18.931451136066066
-38_149,1992,4,18.27041630744934
-38_149,1992,5,16.730483485806374
-38_149,1992,6,14.909416341781617
-38_149,1992,7,13.950241634922643
-38_149,1992,8,12.999919083810621
-38_149,1992,9,13.746083029111226
-38_149,1992,10,14.313064236794748
-38_149,1992,11,15.168999640146891
-38_149,1992,12,17.01024152386573
-38_149,1993,1,18.741451140372984
-38_149,1993,2,18.91866021496909
-38_149,1993,3,19.025322098885812
-38_149,1993,4,17.86058298746745
-38_149,1993,5,16.48362869601096
-38_149,1993,6,14.827749657630921
-38_149,1993,7,13.82411261527769
-38_149,1993,8,13.22072547481906
-38_149,1993,9,13.487833054860433
-38_149,1993,10,13.791773926827215
-38_149,1993,11,14.575166352589925
-38_149,1993,12,16.318386677772768
-38_149,1994,1,17.256773871760213
-38_149,1994,2,19.313928263528005
-38_149,1994,3,18.58032218871578
-38_149,1994,4,17.360082864761353
-38_149,1994,5,16.161773835459062
-38_149,1994,6,14.223333040873209
-38_149,1994,7,13.321209399930892
-38_149,1994,8,13.4294352146887
-38_149,1994,9,13.464666350682576
-38_149,1994,10,14.127580319681476
-38_149,1994,11,14.683749683698018
-38_149,1994,12,16.984193155842444
-38_149,1995,1,18.055483448889948
-38_149,1995,2,19.10348175253187
-38_149,1995,3,19.298386696846254
-38_149,1995,4,16.167666268348693
-38_149,1995,5,15.48620932332931
-38_149,1995,6,14.562583001454671
-38_149,1995,7,12.614031999341902
-38_149,1995,8,12.744031936891618
-38_149,1995,9,13.290499718983968
-38_149,1995,10,13.662983532874815
-38_149,1995,11,14.958499693870545
-38_149,1995,12,16.057015780479677
-38_149,1996,1,18.35378994480256
-38_149,1996,2,17.85663752720274
-38_149,1996,3,18.41564472260014
-38_149,1996,4,16.97099955876668
-38_149,1996,5,15.91306419526377
-38_149,1996,6,14.036583010355631
-38_149,1996,7,12.931209371935937
-38_149,1996,8,12.539919122572869
-38_149,1996,9,12.527416372299195
-38_149,1996,10,13.670967448142267
-38_149,1996,11,14.338333002726237
-38_149,1996,12,15.238144751518004
-38_149,1997,1,17.404273817616126
-38_149,1997,2,18.727588840893336
-38_149,1997,3,18.44378992819017
-38_149,1997,4,16.93699968655904
-38_149,1997,5,16.076451278501942
-38_149,1997,6,14.935332981745402
-38_149,1997,7,14.57016094269291
-38_149,1997,8,14.339757765493085
-38_149,1997,9,14.734166320164999
-38_149,1997,10,14.769596453635923
-38_149,1997,11,16.046999629338583
-38_149,1997,12,17.456048057925315
-38_149,1998,1,19.385483387977846
-38_149,1998,2,20.16508880683354
-38_149,1998,3,19.3958866980768
-38_149,1998,4,17.813832791646323
-38_149,1998,5,15.8643544643156
-38_149,1998,6,15.090083074569701
-38_149,1998,7,14.516128693857501
-38_149,1998,8,12.99201576940475
-38_149,1998,9,14.377582987149557
-38_149,1998,10,14.231693198603969
-38_149,1998,11,16.26383299032847
-38_149,1998,12,17.7692738040801
-38_149,1999,1,19.618144758286014
-38_149,1999,2,19.62419589928218
-38_149,1999,3,19.22959643025552
-38_149,1999,4,18.12883292833964
-38_149,1999,5,16.406451317571825
-38_149,1999,6,14.969332965215047
-38_149,1999,7,14.131854526458248
-38_149,1999,8,13.347741626924083
-38_149,1999,9,13.56733305454254
-38_149,1999,10,15.299273867760935
-38_149,1999,11,15.707166306177776
-38_149,1999,12,17.516531867365682
-38_149,2000,1,18.212983423663722
-38_149,2000,2,19.557068463029534
-38_149,2000,3,19.485080119102232
-38_149,2000,4,19.02583293914795
-38_149,2000,5,17.20387061180607
-38_149,2000,6,15.140999658902485
-38_149,2000,7,14.157257756879252
-38_149,2000,8,14.260483549487207
-38_149,2000,9,14.604499650001525
-38_149,2000,10,14.81128998725645
-38_149,2000,11,16.513832998275756
-38_149,2000,12,19.005080146174276
-38_149,2001,1,19.835241579240368
-38_149,2001,2,20.203481691224233
-38_149,2001,3,19.735160796873032
-38_149,2001,4,18.173749589920043
-38_149,2001,5,17.290322242244596
-38_149,2001,6,15.882416272163391
-38_149,2001,7,15.075402882791334
-38_149,2001,8,13.963790009098668
-38_149,2001,9,14.644499667485555
-38_149,2001,10,14.636048032391455
-38_149,2001,11,15.423832972844442
-38_149,2001,12,17.8757254000633
-38_149,2002,1,18.785805963700817
-38_149,2002,2,19.36669591494969
-38_149,2002,3,19.837660820253433
-38_149,2002,4,18.844332853953045
-38_149,2002,5,17.7530641863423
-38_149,2002,6,15.849333008130392
-38_149,2002,7,13.883870655490506
-38_149,2002,8,14.14153193658398
-38_149,2002,9,14.531499656041463
-38_149,2002,10,14.677499694208946
-38_149,2002,11,15.745333003997803
-38_149,2002,12,17.164435079020837
-38_149,2003,1,19.508225317924254
-38_149,2003,2,19.708481737545558
-38_149,2003,3,18.6304027957301
-38_149,2003,4,18.751249504089355
-38_149,2003,5,17.194435104247063
-38_149,2003,6,15.085416348775228
-38_149,2003,7,14.035564199570686
-38_149,2003,8,13.438548080382809
-38_149,2003,9,13.670166341463725
-38_149,2003,10,14.272419029666532
-38_149,2003,11,15.781499671936036
-38_149,2003,12,16.878548037621282
-38_149,2004,1,18.772096449329005
-38_149,2004,2,20.396896082779456
-38_149,2004,3,19.339676918522006
-38_149,2004,4,18.018499612808228
-38_149,2004,5,15.94177386837621
-38_149,2004,6,14.430582968393962
-38_149,2004,7,13.047499733586465
-38_149,2004,8,13.499677142789286
-38_149,2004,9,14.643749690055847
-38_149,2004,10,15.143306086140294
-38_149,2004,11,15.655833005905151
-38_149,2004,12,17.484919055815666
-38_149,2005,1,18.790402827724332
-38_149,2005,2,19.664463877677917
-38_149,2005,3,19.144354420323527
-38_149,2005,4,18.709082889556885
-38_149,2005,5,17.19749959822624
-38_149,2005,6,15.596749631563823
-38_149,2005,7,14.983386793444234
-38_149,2005,8,14.042015775557488
-38_149,2005,9,14.015666349728901
-38_149,2005,10,15.02612869201168
-38_149,2005,11,16.508749651908875
-38_149,2005,12,17.072660953767837
-38_149,2006,1,19.14967696897445
-38_149,2006,2,19.510535223143442
-38_149,2006,3,19.7486285086601
-38_149,2006,4,17.47891636689504
-38_149,2006,5,15.440402961546376
-38_149,2006,6,14.535333013534546
-38_149,2006,7,14.343225517580587
-38_149,2006,8,13.980322245628603
-38_149,2006,9,14.322999668121337
-38_149,2006,10,14.796854519074962
-38_149,2006,11,16.499833011627196
-38_149,2006,12,17.239757660896547
-38_149,2007,1,18.245967449680453
-38_149,2007,2,19.222321016447886
-38_149,2007,3,19.167983470424527
-38_149,2007,4,18.7853329261144
-38_149,2007,5,17.193225391449467
-38_149,2007,6,15.357582958539327
-38_149,2007,7,14.660160933771442
-38_149,2007,8,14.076048097302836
-38_149,2007,9,14.008999665578207
-38_149,2007,10,14.884515762329102
-38_149,2007,11,16.929999550183613
-38_149,2007,12,17.887741550322502
-38_149,2008,1,19.450725324692264
-38_149,2008,2,19.46327543258667
-38_149,2008,3,19.50556412050801
-38_149,2008,4,16.958832947413125
-38_149,2008,5,15.976935148239136
-38_149,2008,6,15.16566637357076
-38_149,2008,7,13.80048354210392
-38_149,2008,8,13.358064243870396
-38_149,2008,9,13.816916370391846
-38_149,2008,10,14.994193207833074
-38_149,2008,11,16.017416334152223
-38_149,2008,12,16.679838326669508
-38_149,2009,1,18.632177045268396
-38_149,2009,2,19.59133885587965
-38_149,2009,3,18.79508021570021
-38_149,2009,4,17.68249969482422
-38_149,2009,5,15.627499649601598
-38_149,2009,6,15.1022496620814
-38_149,2009,7,14.619515803552442
-38_149,2009,8,13.856370687484741
-38_149,2009,9,14.251999727884929
-38_149,2009,10,15.279677106488135
-38_149,2009,11,17.762666249275206
-38_149,2009,12,18.296773802849554
-38_149,2010,1,19.050886677157493
-38_149,2010,2,21.203124574252538
-38_149,2010,3,20.56806412050801
-38_149,2010,4,18.774999586741128
-38_149,2010,5,16.783870581657656
-38_149,2010,6,15.575749595959982
-38_149,2010,7,14.368306121518534
-38_149,2010,8,13.710402919400122
-38_149,2010,9,13.15758301417033
-38_149,2010,10,14.321128714469172
-38_149,2010,11,16.569499723116557
-38_149,2010,12,17.268548004088863
-38_149,2011,1,19.11443522668654
-38_149,2011,2,19.965713824544633
-38_149,2011,3,20.152418828779652
-38_149,2011,4,18.991666253407796
-38_149,2011,5,16.558306032611476
-38_149,2011,6,14.795499650637309
-38_149,2011,7,13.597661002989739
-38_149,2011,8,14.005967401689098
-38_149,2011,9,14.506666350364686
-38_149,2011,10,15.281209307332192
-38_149,2011,11,16.51924962202708
-38_149,2011,12,17.26346731185913
-38_149,2012,1,19.091289935573453
-38_149,2012,2,19.32077539378199
-38_149,2012,3,18.480241544785038
-38_149,2012,4,17.833916250864664
-38_149,2012,5,16.34645119790108
-38_149,2012,6,15.006749661763509
-38_149,2012,7,14.027660962074034
-38_149,2012,8,13.392419061353129
-38_149,2012,9,13.675916425387065
-38_149,2012,10,14.600160983300977
-38_149,2012,11,15.944499619801839
-38_149,2012,12,17.647741571549446
-38_149,2013,1,18.97935438156128
-38_149,2013,2,19.931160262652806
-38_149,2013,3,18.8014511446799
-38_149,2013,4,18.69316620826721
-38_149,2013,5,16.705644799816994
-38_149,2013,6,15.170749600728353
-38_149,2013,7,14.22467710894923
-38_149,2013,8,13.637096474247594
-38_149,2013,9,14.181416376431782
-38_149,2013,10,14.299435177157003
-38_149,2013,11,16.277999615669252
-38_149,2013,12,18.268144761362382
-38_149,2014,1,19.208789840821296
-38_149,2014,2,19.271160347121103
-38_149,2014,3,19.832096299817486
-38_149,2014,4,19.396749623616536
-38_149,2014,5,17.022499599764423
-38_149,2014,6,15.602499691645304
-38_149,2014,7,15.260483541796285
-38_149,2014,8,14.608306107982513
-38_149,2014,9,14.753499643007915
-38_149,2014,10,15.25048352056934
-38_149,2014,11,16.478332956631977
-38_149,2014,12,18.549273860070013
-38_149,2015,1,19.425080237850064
-38_149,2015,2,20.059553146362305
-38_149,2015,3,19.561773730862527
-38_149,2015,4,18.183582989374795
-38_149,2015,5,16.31314480689264
-38_149,2015,6,15.305749718348185
-38_149,2015,7,14.93830608552502
-38_149,2015,8,14.084838367277577
-38_149,2015,9,14.666249632835388
-38_149,2015,10,16.57169323582803
-38_149,2015,11,17.624749596913656
-38_149,2015,12,19.42354788318757
-38_149,2016,1,19.86943506425427
-38_149,2016,2,21.830602941841914
-38_149,2016,3,20.463225349303215
-38_149,2016,4,19.48241623242696
-38_149,2016,5,16.822096409336215
-38_149,2016,6,15.783916354179382
-38_149,2016,7,14.185080359058995
-38_149,2016,8,13.951773828075778
-38_149,2016,9,15.038666359583537
-38_149,2016,10,14.878548053003126
-38_149,2016,11,15.662582969665527
-38_149,2016,12,17.693628618794104
-38_149,2017,1,19.142015672499134
-38_149,2017,2,19.899463840893336
-38_149,2017,3,20.26266093407908
-38_149,2017,4,19.969332885742187
-38_149,2017,5,17.569676991431944
-38_149,2017,6,16.475332903862
-38_149,2017,7,14.69435449569456
-38_149,2017,8,14.443386785445675
-38_149,2017,9,14.70908301671346
-38_149,2017,10,15.952499635757938
-38_149,2017,11,16.524582997957864
-38_149,2017,12,18.930160837788737
-38_149,2018,1,20.687580154788108
-38_149,2018,2,20.565445968082972
-38_149,2018,3,20.01935435879615
-38_149,2018,4,17.98533288637797
-38_149,2018,5,16.523144798894084
-38_149,2018,6,15.118083024024964
-38_149,2018,7,13.784999662829984
-38_149,2018,8,13.295483527644988
-38_149,2018,9,13.595416355133057
-38_149,2018,10,15.54354803792892
-38_149,2018,11,16.926249607404074
-38_149,2018,12,18.893951185287968
-38_149,2019,1,20.609112493453488
-38_149,2019,2,20.131874544279917
-38_149,2019,3,20.1074995686931
-38_149,2019,4,18.13074960708618
-38_149,2019,5,16.952983456273234
-38_149,2019,6,15.557832980155945
-38_149,2019,7,13.828709356246456
-38_149,2019,8,13.809193226598925
-38_149,2019,9,14.714416297276815
-38_149,2019,10,15.530725432980445
-38_149,2019,11,15.791333031654357
-38_149,2019,12,17.136048024700536
-38_149,2020,1,18.43870928979689
-38_149,2020,2,19.60456846500265
-38_149,2020,3,19.365322205328173
-38_149,2020,4,17.291582934061687
-38_149,2020,5,15.589193213370539
-38_149,2020,6,14.747666335105896
-38_149,2020,7,14.110967459217195
-38_149,2020,8,13.959838359586653
-38_149,2020,9,14.090249689420064
-38_149,2020,10,15.145564156193887
-38_149,2020,11,17.03466635545095
-38_149,2020,12,18.22185444062756
-38_149,2021,1,19.98653176523024
-38_149,2021,2,19.35616033417838
-38_149,2021,3,19.49008023354315
-38_149,2021,4,18.40641630490621
-38_149,2021,5,17.148951253583355
-38_149,2021,6,15.626332982381184
-38_149,2021,7,14.541693256747338
-38_149,2021,8,13.852096473017047
-38_149,2021,9,14.188499720891317
-38_149,2021,10,14.774757731345392
-38_149,2021,11,16.088166308403014
-38_149,2021,12,17.291289921729796
-38_149,2022,1,18.50580609229303
-38_149,2022,2,19.780088782310486
-38_149,2022,3,19.586370575812555
-38_149,2022,4,19.06799955368042
-38_149,2022,5,16.65161248945421
-38_149,2022,6,14.429666368166606
-38_149,2022,7,13.664193261054255
-38_149,2022,8,12.863467470292122
-38_149,2022,9,13.797999660174051
-38_149,2022,10,14.90895128250122
-38_149,2022,11,16.126249647140504
-38_149,2022,12,16.989031876287154
-38_149,2023,1,18.01346735800466
-38_149,2023,2,19.568660259246826
-38_149,2023,3,19.74411246084398
-38_149,2023,4,18.878499507904053
-38_149,2023,5,16.562418929992184
-38_149,2023,6,14.849416319529215
-38_149,2023,7,14.460080315989833
-38_149,2023,8,14.9683867731402
-38_149,2023,9,15.038666335741679
-38_149,2023,10,15.292257701196979
-38_149,2023,11,17.146582984924315
-38_149,2023,12,18.743628609564997
-38_149,2024,1,19.102822273008286
-38_149,2024,2,21.152413253126472
-38_149,2024,3,19.792741467875818
-38_149,2024,4,18.82491620381673
-38_149,2024,5,18.231289971259333
-38_149,2024,6,16.238916309674583
-38_149,2024,7,15.061289956492763
-38_149,2024,8,14.635967400766187
-38_149,2024,9,14.667916385332743
-38_149,2024,10,15.134838365739391
-38_149,2024,11,16.836249526341756
-38_149,2024,12,18.40322543728736
-38_149,2025,1,19.632176952977336
-38_149,2025,2,20.44303524494171
-38_149,2025,3,19.723547966249527
-38_149,2025,4,19.540082931518555
-38_149,2025,5,17.50951582385648
-38_149,2025,6,15.718999592463176
-38_149,2025,7,14.380322256395894
-38_149,2025,8,14.26395131695655
-38_149,2025,9,14.651166303952534
-38_149,2025,10,15.030886750067435
-38_149,2025,11,15.841166321436564
-38_149,2025,12,16.812822211173273
-39_146,1992,1,16.578637577726848
-39_146,1992,2,17.664865464543016
-39_146,1992,3,18.10544760509204
-39_146,1992,4,16.965073656152796
-39_146,1992,5,16.039139439982755
-39_146,1992,6,14.526777458190917
-39_146,1992,7,13.06129003682017
-39_146,1992,8,12.406666403602955
-39_146,1992,9,12.569184939066568
-39_146,1992,10,13.273619757758247
-39_146,1992,11,14.38655523724026
-39_146,1992,12,15.850895710743456
-39_146,1993,1,17.50379893258481
-39_146,1993,2,18.45198378487239
-39_146,1993,3,17.929784569689023
-39_146,1993,4,17.103481094925492
-39_146,1993,5,16.137132224216256
-39_146,1993,6,14.348333023212573
-39_146,1993,7,13.142114389754537
-39_146,1993,8,12.543763205142003
-39_146,1993,9,12.663147855688024
-39_146,1993,10,13.576881367673156
-39_146,1993,11,14.418147821779604
-39_146,1993,12,16.22326134780829
-39_146,1994,1,16.924300692842
-39_146,1994,2,17.862579005105154
-39_146,1994,3,17.392831105057912
-39_146,1994,4,16.59499963124593
-39_146,1994,5,15.514874215621674
-39_146,1994,6,14.132888582017687
-39_146,1994,7,13.223942366979456
-39_146,1994,8,12.3702147835899
-39_146,1994,9,12.065962699607567
-39_146,1994,10,13.078458492046616
-39_146,1994,11,13.973592267213045
-39_146,1994,12,16.53376313691498
-39_146,1995,1,17.373082051567707
-39_146,1995,2,18.627975819602845
-39_146,1995,3,17.59867346842229
-39_146,1995,4,15.144258915936506
-39_146,1995,5,14.507096447825004
-39_146,1995,6,13.816258956767895
-39_146,1995,7,12.344121556982772
-39_146,1995,8,12.107634144444619
-39_146,1995,9,12.13629604268957
-39_146,1995,10,12.914730885550112
-39_146,1995,11,13.839851534808124
-39_146,1995,12,15.370537279327284
-39_146,1996,1,16.742902871955682
-39_146,1996,2,16.715593433014735
-39_146,1996,3,17.125770240701655
-39_146,1996,4,15.894369987205224
-39_146,1996,5,15.113942330883395
-39_146,1996,6,13.374110836452909
-39_146,1996,7,12.712831230573757
-39_146,1996,8,12.160286479526096
-39_146,1996,9,12.426888614230686
-39_146,1996,10,13.500143037474711
-39_146,1996,11,14.172592269049751
-39_146,1996,12,15.08817168205015
-39_146,1997,1,17.527920753725112
-39_146,1997,2,18.513412293933687
-39_146,1997,3,17.341361616674718
-39_146,1997,4,16.223518127865262
-39_146,1997,5,15.483942219860666
-39_146,1997,6,14.205666347786233
-39_146,1997,7,12.909031943181082
-39_146,1997,8,12.305770354458936
-39_146,1997,9,12.453296022061949
-39_146,1997,10,12.947956707315205
-39_146,1997,11,14.593888530024776
-39_146,1997,12,16.1647307795863
-39_146,1998,1,18.308171679042147
-39_146,1998,2,18.915198076338996
