population,date,year,month,sst_mean
-43_147,2004-08-16,2004,8,11.643512725830078
-43_147,2004-09-16,2004,9,11.378056526184082
-43_147,2004-10-16,2004,10,11.555853843688965
-43_147,2004-11-16,2004,11,12.549453735351563
-43_147,2004-12-16,2004,12,13.664690971374512
-43_147,2005-01-16,2005,1,14.660536766052246
-43_147,2005-02-15,2005,2,15.15770149230957
-43_147,2005-03-16,2005,3,14.805062294006348
-43_147,2005-04-16,2005,4,14.128467559814453
-43_147,2005-05-16,2005,5,13.028627395629883
-43_147,2005-06-16,2005,6,12.696196556091309
-43_147,2005-07-16,2005,7,12.180110931396484
-43_147,2005-08-16,2005,8,11.843025207519531
-43_147,2005-09-16,2005,9,11.489864349365234
-43_147,2005-10-16,2005,10,12.295892715454102
-43_147,2005-11-16,2005,11,12.807258605957031
-43_147,2005-12-16,2005,12,13.93619441986084
-43_147,2006-01-16,2006,1,14.666361808776855
-43_147,2006-02-15,2006,2,15.288066864013672
-43_147,2006-03-16,2006,3,15.59229850769043
-43_147,2006-04-16,2006,4,14.495932579040527
-43_147,2006-05-16,2006,5,12.764424324035645
-43_147,2006-06-16,2006,6,12.403936386108398
-43_147,2006-07-16,2006,7,11.801750183105469
-43_147,2006-08-16,2006,8,11.70024299621582
-43_147,2006-09-16,2006,9,11.326008796691895
-43_147,2006-10-16,2006,10,12.066978454589844
-43_147,2006-11-16,2006,11,12.55435848236084
-43_147,2006-12-16,2006,12,13.69565486907959
-43_147,2007-01-16,2007,1,14.720240592956543
-43_147,2007-02-15,2007,2,15.704076766967773
-43_147,2007-03-16,2007,3,15.690143585205078
-43_147,2007-04-16,2007,4,14.324246406555176
-43_147,2007-05-16,2007,5,13.461952209472656
-43_147,2007-06-16,2007,6,12.737536430358887
-43_147,2007-07-16,2007,7,11.747045516967773
-43_147,2007-08-16,2007,8,11.847122192382813
-43_147,2007-09-16,2007,9,11.461618423461914
-43_147,2007-10-16,2007,10,12.020232200622559
-43_147,2007-11-16,2007,11,13.044060707092285
-43_147,2007-12-16,2007,12,14.082358360290527
-43_147,2008-01-16,2008,1,14.96499252319336
-43_147,2008-02-15,2008,2,15.497611045837402
-43_147,2008-03-16,2008,3,15.69079303741455
-43_147,2008-04-16,2008,4,14.608305931091309
-43_147,2008-05-16,2008,5,13.540489196777344
-43_147,2008-06-16,2008,6,13.005075454711914
-43_147,2008-07-16,2008,7,12.077935218811035
-43_147,2008-08-16,2008,8,11.6766357421875
-43_147,2008-09-16,2008,9,11.247407913208008
-43_147,2008-10-16,2008,10,12.101322174072266
-43_147,2008-11-16,2008,11,12.720273971557617
-43_147,2008-12-16,2008,12,13.665411949157715
-43_147,2009-01-16,2009,1,14.68239688873291
-43_147,2009-02-15,2009,2,15.502653121948242
-43_147,2009-03-16,2009,3,15.268451690673828
-43_147,2009-04-16,2009,4,14.601828575134277
-43_147,2009-05-16,2009,5,13.104095458984375
-43_147,2009-06-16,2009,6,12.945035934448242
-43_147,2009-07-16,2009,7,12.418220520019531
-43_147,2009-08-16,2009,8,11.99683952331543
-43_147,2009-09-16,2009,9,11.55433464050293
-43_147,2009-10-16,2009,10,11.87112808227539
-43_147,2009-11-16,2009,11,12.698015213012695
-43_147,2009-12-16,2009,12,14.00977897644043
-43_147,2010-01-16,2010,1,15.042136192321777
-43_147,2010-02-15,2010,2,16.483436584472656
-43_147,2010-03-16,2010,3,16.213115692138672
-43_147,2010-04-16,2010,4,14.88960075378418
-43_147,2010-05-16,2010,5,13.598382949829102
-43_147,2010-06-16,2010,6,13.101038932800293
-43_147,2010-07-16,2010,7,12.187845230102539
-43_147,2010-08-16,2010,8,11.982343673706055
-43_147,2010-09-16,2010,9,11.359603881835938
-43_147,2010-10-16,2010,10,11.80320930480957
-43_147,2010-11-16,2010,11,12.775870323181152
-43_147,2010-12-16,2010,12,13.938304901123047
-43_147,2011-01-16,2011,1,14.778020858764648
-43_147,2011-02-15,2011,2,15.366771697998047
-43_147,2011-03-16,2011,3,15.250547409057617
-43_147,2011-04-16,2011,4,14.652978897094727
-43_147,2011-05-16,2011,5,13.600839614868164
-43_147,2011-06-16,2011,6,13.063325881958008
-43_147,2011-07-16,2011,7,12.153635025024414
-43_147,2011-08-16,2011,8,12.034418106079102
-43_147,2011-09-16,2011,9,11.61153507232666
-43_147,2011-10-16,2011,10,12.21998119354248
-43_147,2011-11-16,2011,11,12.703670501708984
-43_147,2011-12-16,2011,12,14.37014102935791
-43_147,2012-01-16,2012,1,15.328919410705566
-43_147,2012-02-15,2012,2,15.714693069458008
-43_147,2012-03-16,2012,3,15.250972747802734
-43_147,2012-04-16,2012,4,14.552618980407715
-43_147,2012-05-16,2012,5,13.473677635192871
-43_147,2012-06-16,2012,6,12.642467498779297
-43_147,2012-07-16,2012,7,12.221444129943848
-43_147,2012-08-16,2012,8,11.678949356079102
-43_147,2012-09-16,2012,9,11.48829460144043
-43_147,2012-10-16,2012,10,12.034679412841797
-43_147,2012-11-16,2012,11,12.729243278503418
-43_147,2012-12-16,2012,12,13.959671974182129
-43_147,2013-01-16,2013,1,14.587118148803711
-43_147,2013-02-15,2013,2,15.994288444519043
-43_147,2013-03-16,2013,3,16.133888244628906
-43_147,2013-04-16,2013,4,15.069024085998535
-43_147,2013-05-16,2013,5,13.781435012817383
-43_147,2013-06-16,2013,6,13.241413116455078
-43_147,2013-07-16,2013,7,12.328998565673828
-43_147,2013-08-16,2013,8,11.888299942016602
-43_147,2013-09-16,2013,9,11.49826431274414
-43_147,2013-10-16,2013,10,11.857857704162598
-43_147,2013-11-16,2013,11,12.792901039123535
-43_147,2013-12-16,2013,12,13.60632038116455
-43_147,2014-01-16,2014,1,14.004220008850098
-43_147,2014-02-15,2014,2,15.495718955993652
-43_147,2014-03-16,2014,3,15.511030197143555
-43_147,2014-04-16,2014,4,14.884657859802246
-43_147,2014-05-16,2014,5,13.617877960205078
-43_147,2014-06-16,2014,6,13.201183319091797
-43_147,2014-07-16,2014,7,12.209846496582031
-43_147,2014-08-16,2014,8,11.99191665649414
-43_147,2014-09-16,2014,9,11.514603614807129
-43_147,2014-10-16,2014,10,12.36346435546875
-43_147,2014-11-16,2014,11,12.889512062072754
-43_147,2014-12-16,2014,12,14.128775596618652
-43_147,2015-01-16,2015,1,15.23080062866211
-43_147,2015-02-15,2015,2,16.02803611755371
-43_147,2015-03-16,2015,3,15.382081985473633
-43_147,2015-04-16,2015,4,14.864782333374023
-43_147,2015-05-16,2015,5,12.957472801208496
-43_147,2015-06-16,2015,6,12.769649505615234
-43_147,2015-07-16,2015,7,12.399534225463867
-43_147,2015-08-16,2015,8,11.828324317932129
-43_147,2015-09-16,2015,9,11.704085350036621
-43_147,2015-10-16,2015,10,12.601269721984863
-43_147,2015-11-16,2015,11,13.459609985351563
-43_147,2015-12-16,2015,12,14.593798637390137
-43_147,2016-01-16,2016,1,16.21524429321289
-43_147,2016-02-15,2016,2,16.668365478515625
-43_147,2016-03-16,2016,3,16.31777000427246
-43_147,2016-04-16,2016,4,15.18159008026123
-43_147,2016-05-16,2016,5,13.897134780883789
-43_147,2016-06-16,2016,6,12.913846969604492
-43_147,2016-07-16,2016,7,12.00332260131836
-43_147,2016-08-16,2016,8,11.672698974609375
-43_147,2016-09-16,2016,9,12.011584281921387
-43_147,2016-10-16,2016,10,12.197551727294922
-43_147,2016-11-16,2016,11,12.38703727722168
-43_147,2016-12-16,2016,12,13.633498191833496
-43_147,2017-01-16,2017,1,15.041357040405273
-43_147,2017-02-15,2017,2,15.353395462036133
-43_147,2017-03-16,2017,3,15.899323463439941
-43_147,2017-04-16,2017,4,14.988924980163574
-43_147,2017-05-16,2017,5,13.819693565368652
-43_147,2017-06-16,2017,6,13.159196853637695
-43_147,2017-07-16,2017,7,12.480612754821777
-43_147,2017-08-16,2017,8,12.164999008178711
-43_147,2017-09-16,2017,9,11.4266996383667
-43_147,2017-10-16,2017,10,12.538228034973145
-43_147,2017-11-16,2017,11,13.367355346679688
-43_147,2017-12-16,2017,12,14.615273475646973
-43_147,2018-01-16,2018,1,15.797076225280762
-43_147,2018-02-15,2018,2,16.439983367919922
-43_147,2018-03-16,2018,3,16.103723526000977
-43_147,2018-04-16,2018,4,14.670974731445313
-43_147,2018-05-16,2018,5,13.346260070800781
-43_147,2018-06-16,2018,6,12.758913040161133
-43_147,2018-07-16,2018,7,12.106124877929688
-43_147,2018-08-16,2018,8,12.23686408996582
-43_147,2018-09-16,2018,9,11.41964340209961
-43_147,2018-10-16,2018,10,12.435096740722656
-43_147,2018-11-16,2018,11,13.208778381347656
-43_147,2018-12-16,2018,12,14.553661346435547
-43_147,2019-01-16,2019,1,15.952878952026367
-43_147,2019-02-15,2019,2,16.365360260009766
-43_147,2019-03-16,2019,3,15.51107406616211
-43_147,2019-04-16,2019,4,14.850598335266113
-43_147,2019-05-16,2019,5,13.261547088623047
-43_147,2019-06-16,2019,6,12.56556510925293
-43_147,2019-07-16,2019,7,11.989927291870117
-43_147,2019-08-16,2019,8,11.73809814453125
-43_147,2019-09-16,2019,9,11.297585487365723
-43_147,2019-10-16,2019,10,12.263724327087402
-43_147,2019-11-16,2019,11,12.718297958374023
-43_147,2019-12-16,2019,12,13.6251802444458
-43_147,2020-01-16,2020,1,14.795489311218262
-43_147,2020-02-15,2020,2,14.958017349243164
-43_147,2020-03-16,2020,3,15.450336456298828
-43_147,2020-04-16,2020,4,14.287437438964844
-43_147,2020-05-16,2020,5,12.896103858947754
-43_147,2020-06-16,2020,6,12.70960807800293
-43_147,2020-07-16,2020,7,12.466130256652832
-43_147,2020-08-16,2020,8,12.017166137695313
-43_147,2020-09-16,2020,9,11.67042064666748
-43_147,2020-10-16,2020,10,12.4149808883667
-43_147,2020-11-16,2020,11,13.313888549804688
-43_147,2020-12-16,2020,12,14.036429405212402
-43_147,2021-01-16,2021,1,15.743571281433105
-43_147,2021-02-15,2021,2,15.551876068115234
-43_147,2021-03-16,2021,3,14.938308715820313
-43_147,2021-04-16,2021,4,14.454376220703125
-43_147,2021-05-16,2021,5,13.682351112365723
-43_147,2021-06-16,2021,6,13.12019157409668
-43_147,2021-07-16,2021,7,12.666389465332031
-43_147,2021-08-16,2021,8,12.156627655029297
-43_147,2021-09-16,2021,9,11.874197959899902
-43_147,2021-10-16,2021,10,12.224642753601074
-43_147,2021-11-16,2021,11,13.132025718688965
-43_147,2021-12-16,2021,12,14.221510887145996
-43_147,2022-01-16,2022,1,15.574017524719238
-43_147,2022-02-15,2022,2,16.466075897216797
-43_147,2022-03-16,2022,3,16.87721061706543
-43_147,2022-04-16,2022,4,14.97514820098877
-43_147,2022-05-16,2022,5,14.246403694152832
-43_147,2022-06-16,2022,6,13.382747650146484
-43_147,2022-07-16,2022,7,12.719698905944824
-43_147,2022-08-16,2022,8,12.359725952148438
-43_147,2022-09-16,2022,9,11.907844543457031
-43_147,2022-10-16,2022,10,12.54625129699707
-43_147,2022-11-16,2022,11,13.320191383361816
-43_147,2022-12-16,2022,12,14.248882293701172
-43_147,2023-01-16,2023,1,16.36305046081543
-43_147,2023-02-15,2023,2,16.521312713623047
-43_147,2023-03-16,2023,3,16.113069534301758
-43_147,2023-04-16,2023,4,15.113872528076172
-43_147,2023-05-16,2023,5,14.158607482910156
-43_147,2023-06-16,2023,6,13.284442901611328
-43_147,2023-07-16,2023,7,12.720270156860352
-43_147,2023-08-16,2023,8,12.479427337646484
-43_147,2023-09-16,2023,9,11.981683731079102
-43_147,2023-10-16,2023,10,12.723427772521973
-43_147,2023-11-16,2023,11,13.351439476013184
-43_147,2023-12-16,2023,12,15.04910945892334
-43_147,2024-01-16,2024,1,15.545304298400879
-43_147,2024-02-15,2024,2,16.202991485595703
-43_147,2024-03-16,2024,3,16.175085067749023
-43_147,2024-04-16,2024,4,15.02501106262207
-43_147,2024-05-16,2024,5,13.764324188232422
-43_147,2024-06-16,2024,6,13.171060562133789
-43_147,2024-07-16,2024,7,12.53255844116211
-43_147,2024-08-16,2024,8,12.319328308105469
-43_147,2024-09-16,2024,9,11.712364196777344
-43_147,2024-10-16,2024,10,12.331393241882324
-43_147,2024-11-16,2024,11,13.250865936279297
-43_147,2024-12-16,2024,12,14.660402297973633
-43_147,2025-01-16,2025,1,15.804356575012207
-43_147,2025-02-15,2025,2,16.946578979492188
-43_147,2025-03-16,2025,3,16.431859970092773
-43_147,2025-04-16,2025,4,15.439107894897461
-43_147,2025-05-16,2025,5,14.40583324432373
-43_147,2025-06-16,2025,6,13.464963912963867
-43_147,2025-07-16,2025,7,12.984644889831543
-43_147,2025-08-16,2025,8,12.224641799926758
-43_147,2025-09-16,2025,9,11.893067359924316
-43_147,2025-10-16,2025,10,12.280904769897461
-43_147,2025-11-16,2025,11,12.692893981933594
-43_147,2025-12-16,2025,12,13.705157279968262
-43_148,1992-01-16,1992,1,15.183438301086426
-43_148,1992-02-15,1992,2,15.676063537597656
-43_148,1992-03-16,1992,3,15.938835144042969
-43_148,1992-04-16,1992,4,14.919086456298828
-43_148,1992-05-16,1992,5,13.988393783569336
-43_148,1992-06-16,1992,6,12.984214782714844
-43_148,1992-07-16,1992,7,12.306750297546387
-43_148,1992-08-16,1992,8,12.013601303100586
-43_148,1992-09-16,1992,9,11.695003509521484
-43_148,1992-10-16,1992,10,12.37428092956543
-43_148,1992-11-16,1992,11,13.209022521972656
-43_148,1992-12-16,1992,12,14.409662246704102
-43_148,1993-01-16,1993,1,15.757041931152344
-43_148,1993-02-15,1993,2,16.091888427734375
-43_148,1993-03-16,1993,3,15.977145195007324
-43_148,1993-04-16,1993,4,15.40703010559082
-43_148,1993-05-16,1993,5,13.981760025024414
-43_148,1993-06-16,1993,6,13.113473892211914
-43_148,1993-07-16,1993,7,12.358406066894531
-43_148,1993-08-16,1993,8,12.41381549835205
-43_148,1993-09-16,1993,9,11.939909934997559
-43_148,1993-10-16,1993,10,12.749021530151367
-43_148,1993-11-16,1993,11,13.00584602355957
-43_148,1993-12-16,1993,12,14.041746139526367
-43_148,1994-01-16,1994,1,14.649969100952148
-43_148,1994-02-15,1994,2,15.932522773742676
-43_148,1994-03-16,1994,3,15.575441360473633
-43_148,1994-04-16,1994,4,14.961605072021484
-43_148,1994-05-16,1994,5,13.653878211975098
-43_148,1994-06-16,1994,6,12.760122299194336
-43_148,1994-07-16,1994,7,12.310531616210938
-43_148,1994-08-16,1994,8,12.169178009033203
-43_148,1994-09-16,1994,9,11.436576843261719
-43_148,1994-10-16,1994,10,12.075937271118164
-43_148,1994-11-16,1994,11,12.787903785705566
-43_148,1994-12-16,1994,12,14.370803833007813
-43_148,1995-01-16,1995,1,15.538982391357422
-43_148,1995-02-15,1995,2,16.03985595703125
-43_148,1995-03-16,1995,3,15.913053512573242
-43_148,1995-04-16,1995,4,14.189698219299316
-43_148,1995-05-16,1995,5,13.084894180297852
-43_148,1995-06-16,1995,6,12.706478118896484
-43_148,1995-07-16,1995,7,12.139625549316406
-43_148,1995-08-16,1995,8,11.784990310668945
-43_148,1995-09-16,1995,9,11.396503448486328
-43_148,1995-10-16,1995,10,12.097444534301758
-43_148,1995-11-16,1995,11,12.750264167785645
-43_148,1995-12-16,1995,12,13.519838333129883
-43_148,1996-01-16,1996,1,14.930291175842285
-43_148,1996-02-15,1996,2,15.395523071289063
-43_148,1996-03-16,1996,3,15.30197525024414
-43_148,1996-04-16,1996,4,14.336854934692383
-43_148,1996-05-16,1996,5,13.40083122253418
-43_148,1996-06-16,1996,6,12.879035949707031
-43_148,1996-07-16,1996,7,12.278718948364258
-43_148,1996-08-16,1996,8,11.942108154296875
-43_148,1996-09-16,1996,9,11.279958724975586
-43_148,1996-10-16,1996,10,11.558342933654785
-43_148,1996-11-16,1996,11,12.263193130493164
-43_148,1996-12-16,1996,12,13.26041030883789
-43_148,1997-01-16,1997,1,14.788338661193848
-43_148,1997-02-15,1997,2,15.90504264831543
-43_148,1997-03-16,1997,3,15.778461456298828
-43_148,1997-04-16,1997,4,14.931314468383789
-43_148,1997-05-16,1997,5,13.601903915405273
-43_148,1997-06-16,1997,6,13.182008743286133
-43_148,1997-07-16,1997,7,12.562625885009766
-43_148,1997-08-16,1997,8,12.277295112609863
-43_148,1997-09-16,1997,9,12.114097595214844
-43_148,1997-10-16,1997,10,12.866374969482422
-43_148,1997-11-16,1997,11,13.385436058044434
-43_148,1997-12-16,1997,12,14.546499252319336
-43_148,1998-01-16,1998,1,16.109952926635742
-43_148,1998-02-15,1998,2,16.473764419555664
-43_148,1998-03-16,1998,3,15.826210021972656
-43_148,1998-04-16,1998,4,14.76449966430664
-43_148,1998-05-16,1998,5,13.951675415039063
-43_148,1998-06-16,1998,6,13.360161781311035
-43_148,1998-07-16,1998,7,12.741687774658203
-43_148,1998-08-16,1998,8,12.4837646484375
-43_148,1998-09-16,1998,9,12.119878768920898
-43_148,1998-10-16,1998,10,12.443124771118164
-43_148,1998-11-16,1998,11,13.221471786499023
-43_148,1998-12-16,1998,12,14.784786224365234
-43_148,1999-01-16,1999,1,15.999441146850586
-43_148,1999-02-15,1999,2,16.55485725402832
-43_148,1999-03-16,1999,3,16.67705535888672
-43_148,1999-04-16,1999,4,15.339073181152344
-43_148,1999-05-16,1999,5,14.31795597076416
-43_148,1999-06-16,1999,6,13.80109977722168
-43_148,1999-07-16,1999,7,13.12550163269043
-43_148,1999-08-16,1999,8,12.636990547180176
-43_148,1999-09-16,1999,9,12.213409423828125
-43_148,1999-10-16,1999,10,12.861124038696289
-43_148,1999-11-16,1999,11,13.484663009643555
-43_148,1999-12-16,1999,12,14.769268989562988
-43_148,2000-01-16,2000,1,15.749504089355469
-43_148,2000-02-15,2000,2,16.353214263916016
-43_148,2000-03-16,2000,3,16.46603775024414
-43_148,2000-04-16,2000,4,15.419904708862305
-43_148,2000-05-16,2000,5,14.172542572021484
-43_148,2000-06-16,2000,6,13.527406692504883
-43_148,2000-07-16,2000,7,12.79719352722168
-43_148,2000-08-16,2000,8,12.734634399414063
-43_148,2000-09-16,2000,9,12.219003677368164
-43_148,2000-10-16,2000,10,12.758378028869629
-43_148,2000-11-16,2000,11,13.969694137573242
-43_148,2000-12-16,2000,12,15.022217750549316
-43_148,2001-01-16,2001,1,15.822502136230469
-43_148,2001-02-15,2001,2,16.79676055908203
-43_148,2001-03-16,2001,3,16.907203674316406
-43_148,2001-04-16,2001,4,15.954904556274414
-43_148,2001-05-16,2001,5,14.728496551513672
-43_148,2001-06-16,2001,6,13.998983383178711
-43_148,2001-07-16,2001,7,13.00223159790039
-43_148,2001-08-16,2001,8,12.779306411743164
-43_148,2001-09-16,2001,9,12.664329528808594
-43_148,2001-10-16,2001,10,12.951093673706055
-43_148,2001-11-16,2001,11,13.209394454956055
-43_148,2001-12-16,2001,12,14.034568786621094
-43_148,2002-01-16,2002,1,14.921600341796875
-43_148,2002-02-15,2002,2,15.803810119628906
-43_148,2002-03-16,2002,3,16.006872177124023
-43_148,2002-04-16,2002,4,15.036319732666016
-43_148,2002-05-16,2002,5,14.51555061340332
-43_148,2002-06-16,2002,6,13.652451515197754
-43_148,2002-07-16,2002,7,12.885196685791016
-43_148,2002-08-16,2002,8,12.751283645629883
-43_148,2002-09-16,2002,9,12.391082763671875
-43_148,2002-10-16,2002,10,13.07845687866211
-43_148,2002-11-16,2002,11,13.139303207397461
-43_148,2002-12-16,2002,12,14.018695831298828
-43_148,2003-01-16,2003,1,15.32396125793457
-43_148,2003-02-15,2003,2,16.03012466430664
-43_148,2003-03-16,2003,3,16.173778533935547
-43_148,2003-04-16,2003,4,15.122358322143555
-43_148,2003-05-16,2003,5,13.946500778198242
-43_148,2003-06-16,2003,6,13.354201316833496
-43_148,2003-07-16,2003,7,12.468538284301758
-43_148,2003-08-16,2003,8,12.242603302001953
-43_148,2003-09-16,2003,9,11.861626625061035
-43_148,2003-10-16,2003,10,12.370967864990234
-43_148,2003-11-16,2003,11,13.00649642944336
-43_148,2003-12-16,2003,12,14.366350173950195
-43_148,2004-01-16,2004,1,15.269227981567383
-43_148,2004-02-15,2004,2,15.830462455749512
-43_148,2004-03-16,2004,3,15.661454200744629
-43_148,2004-04-16,2004,4,15.305599212646484
-43_148,2004-05-16,2004,5,13.559210777282715
-43_148,2004-06-16,2004,6,12.704817771911621
-43_148,2004-07-16,2004,7,12.246763229370117
-43_148,2004-08-16,2004,8,12.1444091796875
-43_148,2004-09-16,2004,9,11.946771621704102
-43_148,2004-10-16,2004,10,12.362780570983887
-43_148,2004-11-16,2004,11,13.229619979858398
-43_148,2004-12-16,2004,12,14.268465042114258
-43_148,2005-01-16,2005,1,15.376758575439453
-43_148,2005-02-15,2005,2,16.055068969726563
-43_148,2005-03-16,2005,3,15.574050903320313
-43_148,2005-04-16,2005,4,14.867146492004395
-43_148,2005-05-16,2005,5,13.529808044433594
-43_148,2005-06-16,2005,6,13.133243560791016
-43_148,2005-07-16,2005,7,12.696393966674805
-43_148,2005-08-16,2005,8,12.415214538574219
-43_148,2005-09-16,2005,9,12.035886764526367
-43_148,2005-10-16,2005,10,12.885210037231445
-43_148,2005-11-16,2005,11,13.46762466430664
-43_148,2005-12-16,2005,12,14.524445533752441
-43_148,2006-01-16,2006,1,15.413819313049316
-43_148,2006-02-15,2006,2,16.26099395751953
-43_148,2006-03-16,2006,3,16.461002349853516
-43_148,2006-04-16,2006,4,15.115535736083984
-43_148,2006-05-16,2006,5,13.186416625976563
-43_148,2006-06-16,2006,6,12.922429084777832
-43_148,2006-07-16,2006,7,12.482925415039063
-43_148,2006-08-16,2006,8,12.386545181274414
-43_148,2006-09-16,2006,9,12.071682929992676
-43_148,2006-10-16,2006,10,12.705259323120117
-43_148,2006-11-16,2006,11,13.256613731384277
-43_148,2006-12-16,2006,12,14.55721378326416
-43_148,2007-01-16,2007,1,15.52871322631836
-43_148,2007-02-15,2007,2,16.494815826416016
